timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664629111305,-0.29663086,-1.569397,-0.13140869,-36.640625,6.859375,5.0625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111350,0.5739746,-1.6521606,-0.2781372,13.921875,20.828125,-7.828125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111400,0.2824707,-0.97857666,-0.008850098,10.5,-17.34375,9.828125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111424,-0.24780273,-0.45880127,-0.03717041,8.65625,-4.296875,-2.28125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111499,0.13867188,-0.4199829,-0.06427002,5.140625,-8.578125,-5.9375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111502,-0.012207031,-0.3303833,-0.11651611,-1.421875,-25.984375,8.328125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111574,0.0012207031,-0.4163208,-0.097229004,5.53125,-1.828125,0.734375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111577,-0.023925781,-0.73443604,-0.0032348633,-13.921875,-7.703125,-9.53125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111651,0.025390625,-0.7312622,-0.1375122,-7.90625,-10.15625,-3.5625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111664,0.17016602,-0.9776001,-0.2786255,1.25,8.875,-3.625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111694,0.9111328,-1.7559204,-0.18560791,6.140625,1.515625,10.609375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111755,0.2199707,-1.7234497,-0.051818848,-6.015625,-10.0625,3.234375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111785,-0.25952148,-1.1091919,-0.15386963,13.75,8.9375,9.03125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111814,0.27685547,-1.2105103,0.059265137,6.03125,29.4375,-4.328125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111890,0.5305176,-0.7925415,-0.0020141602,-1.90625,6.640625,7.28125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111894,0.0075683594,-0.6699829,0.18450928,-19.609375,-2.703125,23.484375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111965,-0.5358887,-0.47906494,0.051452637,-15.28125,33.84375,-27.4375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111980,0.5107422,-0.5383911,-0.09185791,-11.046875,43.21875,-29.078125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112009,0.46606445,-0.8233032,-0.2366333,5.28125,23.609375,-2.6875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
